,operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,numNodes,tasksPerNode,parallelism,totalTime_beegfs,totalTime_localssd,totalTime_nfs,totalTime_tmpfs,trMiB_beegfs,trMiB_localssd,trMiB_nfs,trMiB_tmpfs,trMiB_ave_beegfs,trMiB_ave_localssd,trMiB_ave_nfs,trMiB_ave_tmpfs,selectStorage
1052,1.0,0.0,1024.0,51200.0,32.0,2.0,16.0,32.0,3.0757,0.8421333333333333,0.8356333333333333,0.8328666666666665,16649.616333333335,60798.53853333333,61269.3868,61487.09456666667,15053.20546,50234.45475333333,44971.56648333333,55747.594783333334,ave_beegfs
1053,1.0,0.0,1024.0,51200.0,32.0,4.0,8.0,32.0,2.7725333333333335,0.7969666666666667,113.65213333333334,0.8251333333333334,18514.424333333332,64246.517400000004,450.4975,62051.969833333336,15053.20546,50234.45475333333,44971.56648333333,55747.594783333334,nfs
1054,1.0,0.0,1024.0,51200.0,32.0,8.0,4.0,32.0,2.665233333333333,0.8325666666666667,0.8300333333333333,0.7995,19226.013066666666,61503.63276666667,61701.4273,64044.5492,15053.20546,50234.45475333333,44971.56648333333,55747.594783333334,ave_beegfs
1055,1.0,0.0,1024.0,51200.0,32.0,16.0,2.0,32.0,2.6306333333333334,0.8183666666666666,2.380133333333333,2.4135666666666666,19478.128766666665,62562.65873333334,21513.4604,21213.566300000002,15053.20546,50234.45475333333,44971.56648333333,55747.594783333334,ave_beegfs
1056,1.0,0.0,1024.0,51200.0,32.0,32.0,1.0,32.0,,,0.8452333333333334,0.8017333333333333,,,60574.9701,63860.97536666667,,,44971.56648333333,55747.594783333334,ave_nfs
1057,1.0,0.0,1024.0,51200.0,64.0,1.0,64.0,64.0,37.0748,24.817566666666664,0.5012,0.39563333333333334,1381.1014666666667,2063.3312333333333,104164.08343333332,129439.2611,20356.128066666664,96258.68616666667,76648.24715000001,110996.14150555556,beegfs
1058,1.0,0.0,1024.0,51200.0,64.0,2.0,32.0,64.0,2.6077666666666666,0.4225666666666667,2.7141333333333333,0.41896666666666665,19637.338233333332,121155.14103333333,73162.41926666666,122209.4143,20356.128066666664,96258.68616666667,76648.24715000001,110996.14150555556,beegfs
1059,1.0,0.0,1024.0,51200.0,64.0,4.0,16.0,64.0,1.8983999999999999,0.43019999999999997,113.52813333333334,0.42006666666666664,27002.9081,119070.47943333334,450.9895333333333,121898.05383333332,20356.128066666664,96258.68616666667,76648.24715000001,110996.14150555556,nfs
1060,1.0,0.0,1024.0,51200.0,64.0,8.0,8.0,64.0,1.9144333333333332,0.4296,0.4179333333333333,0.40900000000000003,26749.803266666666,119206.37366666667,122519.61203333334,125189.23423333334,20356.128066666664,96258.68616666667,76648.24715000001,110996.14150555556,ave_beegfs
1061,1.0,0.0,1024.0,51200.0,64.0,16.0,4.0,64.0,1.8959333333333335,0.4274,1.1917333333333333,1.1918333333333333,27009.489266666667,119798.10546666668,42963.82266666667,42961.150233333334,20356.128066666664,96258.68616666667,76648.24715000001,110996.14150555556,ave_beegfs
1062,1.0,0.0,1024.0,51200.0,64.0,32.0,2.0,64.0,,,0.4390666666666667,0.41196666666666665,,,116628.55596666667,124279.73533333333,,,76648.24715000001,110996.14150555556,ave_nfs
1063,1.0,0.0,1024.0,51200.0,128.0,1.0,128.0,128.0,38.55523333333333,24.7449,7.358133333333334,0.7195333333333332,1328.0275333333332,2069.2797,32908.79143333333,71281.0015,21129.47838666667,173946.01386,96260.21473333333,175312.36137222228,beegfs
1064,1.0,0.0,1024.0,51200.0,128.0,2.0,64.0,128.0,2.5320666666666667,0.29383333333333334,75.70553333333334,0.30446666666666666,20221.681566666666,175028.894,676.6262333333333,171751.67096666666,21129.47838666667,173946.01386,96260.21473333333,175312.36137222228,nfs
1065,1.0,0.0,1024.0,51200.0,128.0,4.0,32.0,128.0,1.8338333333333334,0.23476666666666665,40.229899999999994,0.2106,27920.297366666666,219553.1927,1282.0879,243201.5384,21129.47838666667,173946.01386,96260.21473333333,175312.36137222228,nfs
1066,1.0,0.0,1024.0,51200.0,128.0,8.0,16.0,128.0,1.8397333333333332,0.21166666666666667,0.21926666666666664,0.21116666666666664,27833.893066666667,241865.77376666665,233516.10803333332,242510.43776666667,21129.47838666667,173946.01386,96260.21473333333,175312.36137222228,ave_beegfs
1067,1.0,0.0,1024.0,51200.0,128.0,16.0,8.0,128.0,1.8066666666666666,0.22146666666666667,0.6103666666666666,0.6219666666666667,28343.4924,231212.92913333335,83885.91643333333,82388.73396666667,21129.47838666667,173946.01386,96260.21473333333,175312.36137222228,ave_beegfs
1068,1.0,0.0,1024.0,51200.0,128.0,32.0,4.0,128.0,,,0.22726666666666664,0.21266666666666667,,,225291.75836666665,240740.78563333335,,,96260.21473333333,175312.36137222228,ave_nfs
1069,1.0,0.0,1024.0,51200.0,256.0,1.0,256.0,256.0,39.56176666666667,0.7532666666666666,,0.6253333333333333,1294.4969,69303.7921,,82285.70843333333,25089.951126666667,353306.67392000003,,267884.10265,beegfs
1070,1.0,0.0,1024.0,51200.0,256.0,2.0,128.0,256.0,,,0.4643333333333333,0.4605666666666666,,,110571.25816666667,111418.06306666667,,,250797.3598666667,267884.10265,nfs
1071,1.0,0.0,1024.0,51200.0,256.0,4.0,64.0,256.0,1.918866666666667,0.1125,0.2356,0.18230000000000002,26711.7246,455283.40356666665,217548.70186666667,289972.57943333336,25089.951126666667,353306.67392000003,250797.3598666667,267884.10265,ave_beegfs
1072,1.0,0.0,1024.0,51200.0,256.0,8.0,32.0,256.0,1.9168333333333332,0.1874,0.1324,0.10603333333333333,26773.803333333333,292796.3496,388819.5490666667,482807.4397666667,25089.951126666667,353306.67392000003,250797.3598666667,267884.10265,ave_beegfs
1073,1.0,0.0,1024.0,51200.0,256.0,16.0,16.0,256.0,1.2304333333333333,0.11203333333333333,0.31443333333333334,0.3043666666666667,41616.91216666667,457104.5366,162864.74273333335,168227.9562,25089.951126666667,353306.67392000003,250797.3598666667,267884.10265,ave_beegfs
1074,1.0,0.0,1024.0,51200.0,256.0,32.0,8.0,256.0,1.7624000000000002,0.10406666666666668,0.13746666666666665,0.10836666666666667,29052.818633333332,492045.28773333336,374182.54750000004,472592.86899999995,25089.951126666667,353306.67392000003,250797.3598666667,267884.10265,ave_beegfs
1075,1.0,0.0,1024.0,51200.0,512.0,4.0,128.0,512.0,1.8433666666666666,0.31126666666666664,0.36883333333333335,0.2611333333333334,27812.707066666666,165528.6796,138988.29986666667,197376.09916666665,31325.21225833334,638888.3384750001,285966.5179916666,383705.11315000005,beegfs
1076,1.0,0.0,1024.0,51200.0,512.0,8.0,64.0,512.0,1.9260666666666666,0.06280000000000001,0.14573333333333335,0.13323333333333334,26590.723866666667,816925.7097,351433.7232666667,384901.0871666667,31325.21225833334,638888.3384750001,285966.5179916666,383705.11315000005,beegfs
1077,1.0,0.0,1024.0,51200.0,512.0,16.0,32.0,512.0,1.2207000000000001,0.07316666666666667,0.6802,0.19369999999999998,41944.0734,703318.4381,115190.62079999999,265337.6025666666,31325.21225833334,638888.3384750001,285966.5179916666,383705.11315000005,ave_beegfs
1078,1.0,0.0,1024.0,51200.0,512.0,32.0,16.0,512.0,1.7684,0.0589,0.09633333333333334,0.0745,28953.344699999998,869780.5265,538253.4280333334,687205.6637,31325.21225833334,638888.3384750001,285966.5179916666,383705.11315000005,beegfs
1079,1.0,0.0,1024.0,51200.0,1024.0,8.0,128.0,1024.0,1.6329333333333331,0.17786666666666665,0.2949333333333333,0.18223333333333333,31354.722266666668,288835.6616,177360.86453333334,282767.911,33199.8255,1060262.2563777778,459088.15911111113,652363.3563222223,beegfs
1080,1.0,0.0,1024.0,51200.0,1024.0,16.0,64.0,1024.0,1.2177,0.03223333333333333,0.27869999999999995,0.13523333333333332,42046.94005,1588548.2418666666,238277.07173333332,378724.8199,33199.8255,1060262.2563777778,459088.15911111113,652363.3563222223,ave_beegfs
1081,1.0,0.0,1024.0,51200.0,1024.0,32.0,32.0,1024.0,1.7566333333333333,0.040600000000000004,0.05483333333333334,0.03953333333333333,29146.85236666667,1303402.8656666668,961626.5410666666,1295597.3380666666,33199.8255,1060262.2563777778,459088.15911111113,652363.3563222223,beegfs
1082,1.0,0.0,1024.0,51200.0,2048.0,16.0,128.0,2048.0,,0.15680000000000002,0.2879333333333333,0.20886666666666667,,332402.9863666667,179269.9338,246513.82766666668,,1295956.5831166666,432698.9852666667,528401.3291666667,nfs
1083,1.0,0.0,1024.0,51200.0,2048.0,32.0,64.0,2048.0,1.7567333333333333,0.022699999999999998,0.07479999999999999,0.06323333333333334,29144.97706666667,2259510.1798666664,686128.0367333334,810288.8306666667,29144.97706666667,1295956.5831166666,432698.9852666667,528401.3291666667,beegfs
1084,1.0,0.0,4096.0,1024.0,2.0,1.0,2.0,2.0,0.6617000000000001,0.19216666666666668,0.1536,0.10896666666666666,1554.5681666666667,5328.996966666667,6736.4908,9398.548066666666,1586.5091499999999,7785.611916666668,8150.079933333333,9175.93655,beegfs
1085,1.0,0.0,4096.0,1024.0,2.0,2.0,1.0,2.0,0.6346333333333333,0.09996666666666666,0.10706666666666666,0.11436666666666667,1618.4501333333335,10242.226866666666,9563.669066666667,8953.325033333333,1586.5091499999999,7785.611916666668,8150.079933333333,9175.93655,ave_beegfs
1086,1.0,0.0,4096.0,1024.0,4.0,1.0,4.0,4.0,0.39553333333333335,0.1904,0.08096666666666667,0.05906666666666666,2588.9510333333333,5378.3936,13065.834900000002,17345.123033333333,3027.863955555555,13306.571344444446,14906.81748888889,16839.54462222222,beegfs
1087,1.0,0.0,4096.0,1024.0,4.0,2.0,2.0,4.0,0.3199666666666667,0.0639,0.067,0.059033333333333333,3204.2752333333337,16023.404633333334,15286.184733333333,17352.081466666667,3027.863955555555,13306.571344444446,14906.81748888889,16839.54462222222,ave_beegfs
1088,1.0,0.0,4096.0,1024.0,4.0,4.0,1.0,4.0,0.3116333333333334,0.055299999999999995,0.0626,0.06473333333333332,3290.3655999999996,18517.9158,16368.432833333332,15821.429366666665,3027.863955555555,13306.571344444446,14906.81748888889,16839.54462222222,ave_beegfs
1089,1.0,0.0,4096.0,1024.0,8.0,1.0,8.0,8.0,0.3898333333333333,0.1902,0.0443,0.030033333333333332,2626.9209666666666,5384.4461666666675,23221.738833333337,34121.881133333336,5149.102275,24773.23045833333,28553.664975000003,32691.449241666673,beegfs
1090,1.0,0.0,4096.0,1024.0,8.0,2.0,4.0,8.0,0.17436666666666667,0.03316666666666667,0.03406666666666667,0.03356666666666667,5893.234533333333,30893.536000000004,30080.107,31213.548333333336,5149.102275,24773.23045833333,28553.664975000003,32691.449241666673,ave_beegfs
1091,1.0,0.0,4096.0,1024.0,8.0,4.0,2.0,8.0,0.1687,0.03203333333333333,0.035166666666666666,0.031266666666666665,6075.1695666666665,31972.016066666667,29158.081566666664,32772.54463333333,5149.102275,24773.23045833333,28553.664975000003,32691.449241666673,ave_beegfs
1092,1.0,0.0,4096.0,1024.0,8.0,8.0,1.0,8.0,0.1707,0.03323333333333333,0.032266666666666666,0.03133333333333333,6001.084033333333,30842.9236,31754.732500000002,32657.822866666666,5149.102275,24773.23045833333,28553.664975000003,32691.449241666673,ave_beegfs
1093,1.0,0.0,4096.0,1024.0,16.0,1.0,16.0,16.0,0.39776666666666666,0.1893,0.030799999999999998,0.0166,2574.2695666666664,5409.733966666667,33331.7665,61890.291999999994,9620.480039999999,52055.04151333334,46755.874958333334,53908.22855333334,beegfs
1094,1.0,0.0,4096.0,1024.0,16.0,2.0,8.0,16.0,0.0932,0.015066666666666667,0.022000000000000002,0.020833333333333332,11032.335833333333,67947.99576666666,47358.0433,51623.08043333333,9620.480039999999,52055.04151333334,46755.874958333334,53908.22855333334,ave_beegfs
1095,1.0,0.0,4096.0,1024.0,16.0,4.0,4.0,16.0,0.09303333333333334,0.017333333333333333,0.020900000000000002,0.016533333333333334,11031.909833333333,59109.719366666664,50037.16386666667,61955.2314,9620.480039999999,52055.04151333334,46755.874958333334,53908.22855333334,ave_beegfs
1096,1.0,0.0,4096.0,1024.0,16.0,8.0,2.0,16.0,0.09376666666666666,0.015600000000000001,0.018233333333333334,0.015799999999999998,11027.922,65734.12163333333,56296.52616666667,64920.461,9620.480039999999,52055.04151333334,46755.874958333334,53908.22855333334,ave_beegfs
1097,1.0,0.0,4096.0,1024.0,16.0,16.0,1.0,16.0,0.08236666666666666,0.0165,,0.0351,12435.962966666666,62073.63683333333,,29152.077933333334,9620.480039999999,52055.04151333334,,53908.22855333334,ave_beegfs
1098,1.0,0.0,4096.0,1024.0,32.0,1.0,32.0,32.0,0.4063666666666667,0.18910000000000002,0.024999999999999998,0.0106,2519.8995,5414.5203,40979.818966666666,99520.70413333333,16612.33897222222,98256.19340555556,77417.66975999999,100127.21457777778,beegfs
1099,1.0,0.0,4096.0,1024.0,32.0,2.0,16.0,32.0,0.06256666666666666,0.010166666666666666,0.0165,0.014033333333333333,16392.955333333335,102071.55593333334,62364.0384,73575.9017,16612.33897222222,98256.19340555556,77417.66975999999,100127.21457777778,beegfs
1100,1.0,0.0,4096.0,1024.0,32.0,4.0,8.0,32.0,0.05173333333333333,0.007533333333333333,0.014866666666666667,0.008566666666666667,19867.7635,135635.41253333332,69289.82823333333,120045.35720000001,16612.33897222222,98256.19340555556,77417.66975999999,100127.21457777778,ave_beegfs
1101,1.0,0.0,4096.0,1024.0,32.0,8.0,4.0,32.0,0.051133333333333336,0.0131,0.009966666666666667,0.008333333333333333,20060.9467,78862.4989,103021.98869999999,122849.47320000001,16612.33897222222,98256.19340555556,77417.66975999999,100127.21457777778,ave_beegfs
1102,1.0,0.0,4096.0,1024.0,32.0,16.0,2.0,32.0,0.0476,0.007633333333333333,,0.01863333333333333,21598.342733333335,134251.5116333333,,54933.96493333334,16612.33897222222,98256.19340555556,,100127.21457777778,ave_beegfs
1103,1.0,0.0,4096.0,1024.0,32.0,32.0,1.0,32.0,0.0534,0.007666666666666666,0.0092,0.007899999999999999,19234.126066666668,133301.66113333334,111432.67450000001,129837.8863,16612.33897222222,98256.19340555556,77417.66975999999,100127.21457777778,ave_beegfs
1104,1.0,0.0,4096.0,1024.0,64.0,1.0,64.0,64.0,0.4280333333333333,0.18896666666666664,0.02416666666666667,0.0103,2392.464066666667,5419.102566666667,43064.74373333334,100668.01306666667,17945.95092222222,129921.64178333333,97326.88848000001,145804.83100555555,beegfs
1105,1.0,0.0,4096.0,1024.0,64.0,2.0,32.0,64.0,0.06380000000000001,0.011233333333333333,0.012366666666666666,0.0173,16095.1746,122890.45343333336,83073.5724,61189.60406666666,17945.95092222222,129921.64178333333,97326.88848000001,145804.83100555555,beegfs
1106,1.0,0.0,4096.0,1024.0,64.0,4.0,16.0,64.0,0.04443333333333333,0.005933333333333333,0.0103,0.007233333333333334,23070.253066666668,175514.42,99928.18596666667,141660.6131333333,17945.95092222222,129921.64178333333,97326.88848000001,145804.83100555555,ave_beegfs
1107,1.0,0.0,4096.0,1024.0,64.0,8.0,8.0,64.0,0.050199999999999995,0.008233333333333334,0.009,0.004566666666666667,21044.7115,124643.63876666669,114164.74496666667,223765.23533333334,17945.95092222222,129921.64178333333,97326.88848000001,145804.83100555555,ave_beegfs
1108,1.0,0.0,4096.0,1024.0,64.0,16.0,4.0,64.0,0.04703333333333334,0.007533333333333334,,0.008266666666666667,21827.781433333334,136268.5865,,123825.75503333333,17945.95092222222,129921.64178333333,,145804.83100555555,ave_beegfs
1109,1.0,0.0,4096.0,1024.0,64.0,32.0,2.0,64.0,0.046033333333333336,0.0047666666666666664,0.0070999999999999995,0.0046,23245.320866666665,214793.64943333334,146403.19533333334,223719.7654,17945.95092222222,129921.64178333333,97326.88848000001,145804.83100555555,ave_beegfs
1110,1.0,0.0,4096.0,1024.0,128.0,1.0,128.0,128.0,0.6741666666666667,0.3050333333333333,0.036533333333333334,0.014766666666666666,1528.4029,3414.1196333333332,28264.554733333334,70675.7472,16192.514577777778,125712.21736666666,78214.63255333334,127281.18562777777,beegfs
1111,1.0,0.0,4096.0,1024.0,128.0,2.0,64.0,128.0,0.07576666666666666,0.039299999999999995,0.031166666666666665,0.024566666666666667,13518.642999999998,27325.43536666667,33051.29353333334,52928.690233333335,16192.514577777778,125712.21736666666,78214.63255333334,127281.18562777777,beegfs
1112,1.0,0.0,4096.0,1024.0,128.0,4.0,32.0,128.0,0.05723333333333333,0.005166666666666667,0.0118,0.0083,18570.48893333333,199889.82586666665,87665.10576666666,124838.02163333334,16192.514577777778,125712.21736666666,78214.63255333334,127281.18562777777,ave_beegfs
1113,1.0,0.0,4096.0,1024.0,128.0,8.0,16.0,128.0,0.04583333333333334,0.008166666666666668,0.008566666666666667,0.005833333333333334,22455.735933333333,126449.6188,120695.61836666666,175654.4680333333,16192.514577777778,125712.21736666666,78214.63255333334,127281.18562777777,ave_beegfs
1114,1.0,0.0,4096.0,1024.0,128.0,16.0,8.0,128.0,0.04646666666666666,0.005233333333333333,,0.012033333333333333,22213.987966666667,197162.71553333334,,86749.2725,16192.514577777778,125712.21736666666,,127281.18562777777,ave_beegfs
1115,1.0,0.0,4096.0,1024.0,128.0,32.0,4.0,128.0,0.05566666666666667,0.0051333333333333335,0.008466666666666666,0.004066666666666666,18867.828733333332,200031.589,121396.59036666667,252840.91416666668,16192.514577777778,125712.21736666666,78214.63255333334,127281.18562777777,ave_beegfs
1116,1.0,0.0,4096.0,1024.0,256.0,1.0,256.0,256.0,0.6613,,,0.009933333333333334,1554.2079999999999,,,103351.54076666666,14358.264573333336,,,196580.49137777777,beegfs
1117,1.0,0.0,4096.0,1024.0,256.0,2.0,128.0,256.0,,,0.137,0.05403333333333333,,,7761.1816,18992.220533333333,,,76743.94373333333,196580.49137777777,nfs
1118,1.0,0.0,4096.0,1024.0,256.0,4.0,64.0,256.0,0.0919,0.0047,0.042833333333333334,0.023466666666666667,11157.949466666667,218335.65540000002,24416.35453333333,45440.92746666667,14358.264573333336,382340.3981266667,76743.94373333333,196580.49137777777,beegfs
1119,1.0,0.0,4096.0,1024.0,256.0,8.0,32.0,256.0,0.0578,0.004966666666666667,0.0082,0.0038,18231.487800000003,207028.99916666668,128010.61163333333,271133.1199,14358.264573333336,382340.3981266667,76743.94373333333,196580.49137777777,ave_beegfs
1120,1.0,0.0,4096.0,1024.0,256.0,16.0,16.0,256.0,0.06083333333333333,0.0026,,0.007633333333333333,17280.308866666666,398946.5275,,134602.42543333335,14358.264573333336,382340.3981266667,,196580.49137777777,ave_beegfs
1121,1.0,0.0,4096.0,1024.0,256.0,32.0,8.0,256.0,0.043533333333333334,0.001,0.007,0.0016666666666666668,23567.368733333333,1032717.8522666666,146787.62716666664,605962.7141666667,14358.264573333336,382340.3981266667,76743.94373333333,196580.49137777777,ave_beegfs
1122,1.0,0.0,4096.0,1024.0,512.0,4.0,128.0,512.0,0.14936666666666668,0.103,0.1990333333333333,0.10836666666666667,6965.4339,10165.180633333333,5176.712933333333,9787.329566666665,13598.447800000002,170903.425625,47444.6754,99459.576475,nfs
1123,1.0,0.0,4096.0,1024.0,512.0,8.0,64.0,512.0,0.10703333333333333,0.006666666666666667,0.04943333333333333,0.041800000000000004,10350.9452,153676.18466666667,21414.7376,25008.580566666667,13598.447800000002,170903.425625,47444.6754,99459.576475,beegfs
1124,1.0,0.0,4096.0,1024.0,512.0,16.0,32.0,512.0,0.055266666666666665,0.0084,,0.0195,18703.547566666664,192395.4437333333,,52608.6844,13598.447800000002,170903.425625,,99459.576475,ave_beegfs
1125,1.0,0.0,4096.0,1024.0,512.0,32.0,16.0,512.0,0.05703333333333333,0.0031666666666666666,0.0089,0.0034999999999999996,18373.864533333333,327376.89346666663,115742.57566666667,310433.71136666666,13598.447800000002,170903.425625,47444.6754,99459.576475,ave_beegfs
1126,1.0,0.0,4096.0,1024.0,1024.0,8.0,128.0,1024.0,0.21866666666666668,0.13573333333333334,0.18216666666666667,0.10503333333333333,4791.635366666666,7576.833366666666,5624.811866666667,9782.907933333334,8439.802644444446,500756.18848888896,41620.418666666665,264843.04727777775,beegfs
1127,1.0,0.0,4096.0,1024.0,1024.0,16.0,64.0,1024.0,0.09633333333333333,0.0017666666666666666,,0.03373333333333333,10656.610533333333,576432.4925,,30443.8409,8439.802644444446,500756.18848888896,,264843.04727777775,ave_beegfs
1128,1.0,0.0,4096.0,1024.0,1024.0,32.0,32.0,1024.0,0.10596666666666667,0.0011333333333333334,0.014966666666666665,0.0013666666666666664,9871.162033333334,918259.2396,77616.02546666667,754302.393,8439.802644444446,500756.18848888896,41620.418666666665,264843.04727777775,ave_beegfs
1129,1.0,0.0,4096.0,4096.0,2048.0,16.0,128.0,2048.0,,0.14723333333333333,,0.10859999999999999,,28873.8768,,37725.126,,1195966.8537333335,,61969.393249999994,localssd
1130,1.0,0.0,4096.0,4096.0,2048.0,32.0,64.0,2048.0,0.21266666666666667,0.0017333333333333333,0.053799999999999994,0.04766666666666666,19346.644933333333,2363059.830666667,76491.02656666667,86213.6605,19346.644933333333,1195966.8537333335,76491.02656666667,61969.393249999994,beegfs
1131,1.0,0.0,4096.0,4096.0,4096.0,32.0,128.0,4096.0,,0.16879999999999998,0.2556,0.1426666666666667,,24637.548333333336,16088.880566666667,28721.183399999998,,24637.548333333336,16088.880566666667,28721.183399999998,nfs
1132,1.0,0.0,4096.0,5120.0,2.0,1.0,2.0,2.0,3.3587000000000002,0.9538333333333333,0.6171666666666668,0.5548000000000001,1525.6209,5367.788466666666,8307.723933333333,9228.978000000001,1540.795,8030.243549999999,9312.447733333333,9580.354866666667,beegfs
1133,1.0,0.0,4096.0,5120.0,2.0,2.0,1.0,2.0,3.295533333333333,0.4788333333333334,0.4962333333333333,0.5155333333333334,1555.9691,10692.698633333333,10317.171533333334,9931.731733333334,1540.795,8030.243549999999,9312.447733333333,9580.354866666667,ave_beegfs
1134,1.0,0.0,4096.0,5120.0,4.0,1.0,4.0,4.0,2.0332,0.9545666666666666,0.4022333333333334,0.27786666666666665,2518.9031333333332,5363.754633333333,12789.777300000002,18429.406,3017.6606333333334,14418.776733333332,15856.170355555556,17599.417466666666,beegfs
1135,1.0,0.0,4096.0,5120.0,4.0,2.0,2.0,4.0,1.5678999999999998,0.2899333333333333,0.3228666666666667,0.33590000000000003,3269.4898,17845.572866666666,15862.516666666668,15256.837266666667,3017.6606333333334,14418.776733333332,15856.170355555556,17599.417466666666,ave_beegfs
1136,1.0,0.0,4096.0,5120.0,4.0,4.0,1.0,4.0,1.5798666666666668,0.25543333333333335,0.27066666666666667,0.26793333333333336,3264.5889666666667,20047.0027,18916.217099999998,19112.009133333333,3017.6606333333334,14418.776733333332,15856.170355555556,17599.417466666666,ave_beegfs
1137,1.0,0.0,4096.0,5120.0,8.0,1.0,8.0,8.0,1.9131666666666665,0.9471333333333334,0.21136666666666667,0.16863333333333333,2676.2304666666664,5405.788233333334,24786.421666666665,30399.932033333334,5479.715016666668,24759.816258333332,28778.864733333336,32104.861125,beegfs
1138,1.0,0.0,4096.0,5120.0,8.0,2.0,4.0,8.0,0.8027000000000001,0.18993333333333332,0.18166666666666664,0.17013333333333333,6394.2736,27517.977633333332,28249.9326,30442.77403333333,5479.715016666668,24759.816258333332,28778.864733333336,32104.861125,ave_beegfs
1139,1.0,0.0,4096.0,5120.0,8.0,4.0,2.0,8.0,0.7977666666666666,0.15169999999999997,0.17693333333333336,0.17023333333333335,6427.9879666666675,33776.1481,29031.439499999997,30399.975333333336,5479.715016666668,24759.816258333332,28778.864733333336,32104.861125,ave_beegfs
1140,1.0,0.0,4096.0,5120.0,8.0,8.0,1.0,8.0,0.7977333333333334,0.1583,0.15496666666666667,0.13773333333333335,6420.368033333333,32339.351066666666,33047.665166666666,37176.763100000004,5479.715016666668,24759.816258333332,28778.864733333336,32104.861125,ave_beegfs
1141,1.0,0.0,4096.0,5120.0,16.0,1.0,16.0,16.0,1.9143999999999999,0.9450666666666666,0.12786666666666666,0.07970000000000001,2674.5479333333333,5417.5989,40642.131199999996,64242.0234,10525.04434,51223.55971999999,47322.842000000004,58499.31277333333,beegfs
1142,1.0,0.0,4096.0,5120.0,16.0,2.0,8.0,16.0,0.41453333333333336,0.06746666666666666,0.10623333333333333,0.0832,12355.556266666666,75915.83666666667,48281.943666666666,62008.31363333333,10525.04434,51223.55971999999,47322.842000000004,58499.31277333333,ave_beegfs
1143,1.0,0.0,4096.0,5120.0,16.0,4.0,4.0,16.0,0.4313666666666667,0.11086666666666667,0.1033,0.07336666666666666,11888.076266666665,47065.7427,50101.56026666667,69793.21586666668,10525.04434,51223.55971999999,47322.842000000004,58499.31277333333,ave_beegfs
1144,1.0,0.0,4096.0,5120.0,16.0,8.0,2.0,16.0,0.40210000000000007,0.079,0.10243333333333333,0.07743333333333334,12739.729033333331,64819.969666666664,50265.732866666665,66356.20926666667,10525.04434,51223.55971999999,47322.842000000004,58499.31277333333,ave_beegfs
1145,1.0,0.0,4096.0,5120.0,16.0,16.0,1.0,16.0,0.39530000000000004,0.0814,,0.17013333333333333,12967.3122,62898.65066666666,,30096.8017,10525.04434,51223.55971999999,,58499.31277333333,ave_beegfs
1146,1.0,0.0,4096.0,5120.0,32.0,1.0,32.0,32.0,1.9657666666666664,0.9460333333333333,0.10903333333333333,0.044533333333333334,2605.3711666666663,5412.009166666667,48071.71636666666,115187.07233333333,18380.805526666667,85760.20966000001,85584.12433333333,101881.18187222221,beegfs
1147,1.0,0.0,4096.0,5120.0,32.0,2.0,16.0,32.0,0.2655666666666667,0.06853333333333333,0.06093333333333333,0.06386666666666667,19282.310433333332,74794.1447,85680.65206666666,81307.09713333333,18380.805526666667,85760.20966000001,85584.12433333333,101881.18187222221,ave_beegfs
1148,1.0,0.0,4096.0,5120.0,32.0,4.0,8.0,32.0,0.22086666666666666,0.037200000000000004,0.06276666666666667,0.041833333333333333,23198.4463,137599.30043333335,81807.618,123141.6517,18380.805526666667,85760.20966000001,85584.12433333333,101881.18187222221,ave_beegfs
1149,1.0,0.0,4096.0,5120.0,32.0,8.0,4.0,32.0,0.2195,0.06116666666666667,0.0517,0.038933333333333334,23345.73433333333,83934.67693333334,99935.68086666668,131575.03746666666,18380.805526666667,85760.20966000001,85584.12433333333,101881.18187222221,ave_beegfs
1150,1.0,0.0,4096.0,5120.0,32.0,16.0,2.0,32.0,0.21813333333333332,0.04033333333333333,,0.09533333333333334,23472.165399999998,127060.91706666666,,53768.60893333333,18380.805526666667,85760.20966000001,,101881.18187222221,ave_beegfs
1151,1.0,0.0,4096.0,5120.0,32.0,32.0,1.0,32.0,,,0.045533333333333335,0.04816666666666666,,,112424.95436666667,106307.62366666667,,,85584.12433333333,101881.18187222221,ave_nfs
1152,1.0,0.0,4096.0,5120.0,64.0,1.0,64.0,64.0,1.9646666666666668,0.948,0.0853,0.0448,2606.1286,5400.840866666666,60176.48846666666,114878.32776666667,20669.565773333332,115976.16118000001,128228.28432666666,154413.7608833333,beegfs
1153,1.0,0.0,4096.0,5120.0,64.0,2.0,32.0,64.0,0.2549666666666666,0.03766666666666666,0.04073333333333334,0.05776666666666667,20083.701100000002,136297.86023333334,126449.98403333333,89106.8418,20669.565773333332,115976.16118000001,128228.28432666666,154413.7608833333,beegfs
1154,1.0,0.0,4096.0,5120.0,64.0,4.0,16.0,64.0,0.18966666666666665,0.036066666666666664,0.037533333333333335,0.034,27023.293033333335,142650.40513333332,136545.37509999998,150704.42273333334,20669.565773333332,115976.16118000001,128228.28432666666,154413.7608833333,ave_beegfs
1155,1.0,0.0,4096.0,5120.0,64.0,8.0,8.0,64.0,0.19026666666666667,0.03613333333333333,0.03466666666666667,0.02186666666666667,26906.710466666667,141777.96353333336,147658.1551,234480.88456666667,20669.565773333332,115976.16118000001,128228.28432666666,154413.7608833333,ave_beegfs
