operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,estimated_trMiB_ssd_p,estimated_trMiB_beegfs_p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_ssd_12p,estimated_ts_slope_ssd_12p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_beegfs_12p,estimated_ts_slope_beegfs_12p
1,1,563.8120332835502,5.040334701538086,48,48,1.772458597,[4],,,2.843696721643697,1,9374,run_gettracks,190069-dc001,track_20160802_091500.nc,3,run_tracksingle,,,5540.302356323398,0.5206375346703649,37327.48813,7.786303465,1587.8583424655212,0.5206375346703649,6022.905279826011,0.2701653279921847
1,1,563.8120332835502,5.040334701538086,48,48,1.772458597,[4],,,2.843696721643697,1,9374,run_gettracks,190069-dc001,track_20160802_101500.nc,3,run_tracksingle,,,5540.302356323398,0.5206375346703649,37327.48813,7.786303465,1587.8583424655212,0.5206375346703649,6022.905279826011,0.2701653279921847
1,1,563.8120332835502,5.040334701538086,48,48,1.772458597,[4],,,2.843696721643697,1,9374,run_gettracks,190069-dc001,track_20160802_111500.nc,3,run_tracksingle,,,5540.302356323398,0.5206375346703649,37327.48813,7.786303465,1587.8583424655212,0.5206375346703649,6022.905279826011,0.2701653279921847
1,1,563.8120332835502,5.040334701538086,48,48,1.772458597,[4],,,2.843696721643697,1,9374,run_gettracks,190069-dc001,track_20160802_121500.nc,3,run_tracksingle,,,5540.302356323398,0.5206375346703649,37327.48813,7.786303465,1587.8583424655212,0.5206375346703649,6022.905279826011,0.2701653279921847
1,1,563.8120332835502,5.040334701538086,48,48,1.772458597,[4],,,2.843696721643697,1,9374,run_gettracks,190069-dc001,track_20160802_131500.nc,3,run_tracksingle,,,5540.302356323398,0.5206375346703649,37327.48813,7.786303465,1587.8583424655212,0.5206375346703649,6022.905279826011,0.2701653279921847
1,1,563.8120332835502,5.040334701538086,48,48,1.772458597,[4],,,2.843696721643697,1,9374,run_gettracks,190069-dc001,track_20160802_141500.nc,3,run_tracksingle,,,5540.302356323398,0.5206375346703649,37327.48813,7.786303465,1587.8583424655212,0.5206375346703649,6022.905279826011,0.2701653279921847
1,1,563.8120332835502,5.040334701538086,48,48,1.772458597,[4],,,2.843696721643697,1,9374,run_gettracks,190069-dc001,track_20160802_151500.nc,3,run_tracksingle,,,5540.302356323398,0.5206375346703649,37327.48813,7.786303465,1587.8583424655212,0.5206375346703649,6022.905279826011,0.2701653279921847
1,1,563.8120332835502,5.040334701538086,48,48,1.772458597,[4],,,2.843696721643697,1,9374,run_gettracks,190069-dc001,track_20160802_161500.nc,3,run_tracksingle,,,5540.302356323398,0.5206375346703649,37327.48813,7.786303465,1587.8583424655212,0.5206375346703649,6022.905279826011,0.2701653279921847
1,1,563.8120332835502,5.040334701538086,48,48,1.772458597,[4],,,2.843696721643697,1,9374,run_gettracks,190069-dc001,track_20160802_171500.nc,3,run_tracksingle,,,5540.302356323398,0.5206375346703649,37327.48813,7.786303465,1587.8583424655212,0.5206375346703649,6022.905279826011,0.2701653279921847
1,1,563.8120332835502,5.040334701538086,48,48,1.772458597,[4],,,2.843696721643697,1,9374,run_gettracks,190069-dc001,track_20160802_181500.nc,3,run_tracksingle,,,5540.302356323398,0.5206375346703649,37327.48813,7.786303465,1587.8583424655212,0.5206375346703649,6022.905279826011,0.2701653279921847
1,1,563.8120332835502,5.040334701538086,48,48,1.772458597,[4],,,2.843696721643697,1,9374,run_gettracks,190069-dc001,track_20160802_191500.nc,3,run_tracksingle,,,5540.302356323398,0.5206375346703649,37327.48813,7.786303465,1587.8583424655212,0.5206375346703649,6022.905279826011,0.2701653279921847
1,1,563.8120332835502,5.040334701538086,48,48,1.772458597,[4],,,2.843696721643697,1,9374,run_gettracks,190069-dc001,track_20160802_201500.nc,3,run_tracksingle,,,5540.302356323398,0.5206375346703649,37327.48813,7.786303465,1587.8583424655212,0.5206375346703649,6022.905279826011,0.2701653279921847
1,1,563.8120332835502,5.040334701538086,48,48,1.772458597,[4],,,2.843696721643697,1,9374,run_gettracks,190069-dc001,track_20160802_211500.nc,3,run_tracksingle,,,5540.302356323398,0.5206375346703649,37327.48813,7.786303465,1587.8583424655212,0.5206375346703649,6022.905279826011,0.2701653279921847
1,1,563.8120332835502,5.040334701538086,48,48,1.772458597,[4],,,2.843696721643697,1,9374,run_gettracks,190069-dc001,track_20160802_221500.nc,3,run_tracksingle,,,5540.302356323398,0.5206375346703649,37327.48813,7.786303465,1587.8583424655212,0.5206375346703649,6022.905279826011,0.2701653279921847
0,1,776.3834196891191,0.2858009338378906,48,48,0.011130554,[4],,,25.67715262312106,1,386,run_gettracks,190069-dc001,tracknumbers_20160801.0000_20160802.2300.nc,3,,,,716.1473030757254,0.7420660621761658,2220.153595247007,0.28605315280490445,1737.8883205928546,0.7420660621761658,6037.084523805224,0.2701653279921847
1,1,486.9073359073359,0.4810676574707031,48,48,0.1081845,[4],,,4.446733658432614,1,1036,run_trackstats,168693-dc004,cloudid_20160802_101500.nc,4,run_idfeature,,,5306.076966,0.4405284749034749,37180.77412478315,7.786303465,1533.545732270183,0.4405284749034749,6017.540238453395,0.2701653279921847
1,1,486.9073359073359,0.4810676574707031,48,48,0.1081845,[4],,,4.446733658432614,1,1036,run_trackstats,168693-dc004,cloudid_20160801_051500.nc,4,run_idfeature,,,5306.076966,0.4405284749034749,37180.77412478315,7.786303465,1533.545732270183,0.4405284749034749,6017.540238453395,0.2701653279921847
1,1,486.9073359073359,0.4810676574707031,48,48,0.1081845,[4],,,4.446733658432614,1,1036,run_trackstats,168693-dc004,cloudid_20160802_181500.nc,4,run_idfeature,,,5306.076966,0.4405284749034749,37180.77412478315,7.786303465,1533.545732270183,0.4405284749034749,6017.540238453395,0.2701653279921847
1,1,486.9073359073359,0.4810676574707031,48,48,0.1081845,[4],,,4.446733658432614,1,1036,run_trackstats,168693-dc004,cloudid_20160802_111500.nc,4,run_idfeature,,,5306.076966,0.4405284749034749,37180.77412478315,7.786303465,1533.545732270183,0.4405284749034749,6017.540238453395,0.2701653279921847
0,1,1268.7163120567375,0.17060184478759766,48,48,0.05047922,[4],,,3.379645025965093,1,141,run_tracksingle,168693-dc004,track_20160802_111500.nc,2,,,,1524.922226540132,0.079660258,2255.3676087487656,0.079660258,2768.113219102834,0.079660258,6070.333027644545,0.079660258
0,1,1300.7304964539007,0.17490673065185547,48,48,0.045821192,[4],,,3.8171580226864346,1,141,run_tracksingle,168691-dc004,track_20160802_051500.nc,2,,,,1526.3718225076123,0.090081542,2257.6568364807827,0.090081542,2769.5326327585544,0.090081542,6072.495469567808,0.090081542
1,1,479.03575638506874,1.162668228149414,48,48,0.220687833,[4],,,5.268383908366231,1,2545,run_trackstats,168691-dc004,cloudid_20160802_041500.nc,4,run_idfeature,,,5282.128286,0.43232891290111325,37165.004975183154,7.786303465,1527.992842601092,0.43232891290111325,6017.0341150718505,0.2701653279921847
1,1,479.03575638506874,1.162668228149414,48,48,0.220687833,[4],,,5.268383908366231,1,2545,run_trackstats,168691-dc004,cloudid_20160801_061500.nc,4,run_idfeature,,,5282.128286,0.43232891290111325,37165.004975183154,7.786303465,1527.992842601092,0.43232891290111325,6017.0341150718505,0.2701653279921847
1,1,479.03575638506874,1.162668228149414,48,48,0.220687833,[4],,,5.268383908366231,1,2545,run_trackstats,168691-dc004,cloudid_20160801_231500.nc,4,run_idfeature,,,5282.128286,0.43232891290111325,37165.004975183154,7.786303465,1527.992842601092,0.43232891290111325,6017.0341150718505,0.2701653279921847
1,1,479.03575638506874,1.162668228149414,48,48,0.220687833,[4],,,5.268383908366231,1,2545,run_trackstats,168691-dc004,cloudid_20160802_031500.nc,4,run_idfeature,,,5282.128286,0.43232891290111325,37165.004975183154,7.786303465,1527.992842601092,0.43232891290111325,6017.0341150718505,0.2701653279921847
1,1,479.03575638506874,1.162668228149414,48,48,0.220687833,[4],,,5.268383908366231,1,2545,run_trackstats,168691-dc004,cloudid_20160802_071500.nc,4,run_idfeature,,,5282.128286,0.43232891290111325,37165.004975183154,7.786303465,1527.992842601092,0.43232891290111325,6017.0341150718505,0.2701653279921847
1,1,479.03575638506874,1.162668228149414,48,48,0.220687833,[4],,,5.268383908366231,1,2545,run_trackstats,168691-dc004,cloudid_20160801_171500.nc,4,run_idfeature,,,5282.128286,0.43232891290111325,37165.004975183154,7.786303465,1527.992842601092,0.43232891290111325,6017.0341150718505,0.2701653279921847
1,1,479.03575638506874,1.162668228149414,48,48,0.220687833,[4],,,5.268383908366231,1,2545,run_trackstats,168691-dc004,cloudid_20160802_061500.nc,4,run_idfeature,,,5282.128286,0.43232891290111325,37165.004975183154,7.786303465,1527.992842601092,0.43232891290111325,6017.0341150718505,0.2701653279921847
1,1,479.03575638506874,1.162668228149414,48,48,0.220687833,[4],,,5.268383908366231,1,2545,run_trackstats,168691-dc004,cloudid_20160802_051500.nc,4,run_idfeature,,,5282.128286,0.43232891290111325,37165.004975183154,7.786303465,1527.992842601092,0.43232891290111325,6017.0341150718505,0.2701653279921847
1,1,479.03575638506874,1.162668228149414,48,48,0.220687833,[4],,,5.268383908366231,1,2545,run_trackstats,168691-dc004,cloudid_20160802_211500.nc,4,run_idfeature,,,5282.128286,0.43232891290111325,37165.004975183154,7.786303465,1527.992842601092,0.43232891290111325,6017.0341150718505,0.2701653279921847
1,1,479.03575638506874,1.162668228149414,48,48,0.220687833,[4],,,5.268383908366231,1,2545,run_trackstats,168691-dc004,cloudid_20160801_051500.nc,4,run_idfeature,,,5282.128286,0.43232891290111325,37165.004975183154,7.786303465,1527.992842601092,0.43232891290111325,6017.0341150718505,0.2701653279921847
1,1,557.3393829401089,0.5857353210449219,48,48,0.181889022,[4],,,3.220289573,1,1102,run_trackstats,187858-dc001,cloudid_20160801_011500.nc,4,run_idfeature,,,5520.498626817195,0.5138951905626133,37317.80687899582,7.786303465,1583.2648918402183,0.5138951905626133,6022.301233703001,0.2701653279921847
0,1,1083.1702127659576,0.14565181732177734,48,48,0.044503459,[4],,,3.2728201491434032,1,141,run_tracksingle,187858-dc001,track_20160801_021500.nc,2,,,,1516.5207356891751,0.019261137,2242.099824981591,0.019261137,2759.8866572816196,0.019261137,6057.800062293105,0.019261137
1,1,557.3393829401089,0.5857353210449219,48,48,0.181889022,[4],,,3.220289573,1,1102,run_trackstats,187858-dc001,cloudid_20160801_031500.nc,4,run_idfeature,,,5520.498626817195,0.5138951905626133,37317.80687899582,7.786303465,1583.2648918402183,0.5138951905626133,6022.301233703001,0.2701653279921847
1,1,557.3393829401089,0.5857353210449219,48,48,0.181889022,[4],,,3.220289573,1,1102,run_trackstats,187858-dc001,cloudid_20160801_021500.nc,4,run_idfeature,,,5520.498626817195,0.5138951905626133,37317.80687899582,7.786303465,1583.2648918402183,0.5138951905626133,6022.301233703001,0.2701653279921847
1,1,557.3393829401089,0.5857353210449219,48,48,0.181889022,[4],,,3.220289573,1,1102,run_trackstats,187858-dc001,cloudid_20160802_001500.nc,4,run_idfeature,,,5520.498626817195,0.5138951905626133,37317.80687899582,7.786303465,1583.2648918402183,0.5138951905626133,6022.301233703001,0.2701653279921847
1,1,563.9247506799637,0.5931940078735352,48,48,0.19138152,[4],,,3.0995365063122873,1,1103,run_trackstats,168698-dc004,cloudid_20160801_181500.nc,4,run_idfeature,,,5540.546913219161,0.5207549486249622,37330.62091065423,7.786303465,1587.913600305681,0.5207549486249622,6022.746297623306,0.2701653279921847
0,1,1269.900709219858,0.1707611083984375,48,48,0.013300644,[4],,,12.838559426027604,1,141,run_tracksingle,168698-dc004,track_20160802_091500.nc,2,,,,1524.9758558105284,0.080045804,2255.452301046339,0.080045804,2768.1657317480503,0.080045804,6070.413029372765,0.080045804
1,1,563.9247506799637,0.5931940078735352,48,48,0.19138152,[4],,,3.0995365063122873,1,1103,run_trackstats,168698-dc004,cloudid_20160801_121500.nc,4,run_idfeature,,,5540.546913219161,0.5207549486249622,37330.62091065423,7.786303465,1587.913600305681,0.5207549486249622,6022.746297623306,0.2701653279921847
1,1,563.9247506799637,0.5931940078735352,48,48,0.19138152,[4],,,3.0995365063122873,1,1103,run_trackstats,168698-dc004,cloudid_20160802_081500.nc,4,run_idfeature,,,5540.546913219161,0.5207549486249622,37330.62091065423,7.786303465,1587.913600305681,0.5207549486249622,6022.746297623306,0.2701653279921847
1,1,563.9247506799637,0.5931940078735352,48,48,0.19138152,[4],,,3.0995365063122873,1,1103,run_trackstats,168698-dc004,cloudid_20160802_091500.nc,4,run_idfeature,,,5540.546913219161,0.5207549486249622,37330.62091065423,7.786303465,1587.913600305681,0.5207549486249622,6022.746297623306,0.2701653279921847
1,1,574.9054054054054,0.5680103302001953,48,48,0.054970879,[4],,,10.332931554545368,1,1036,run_trackstats,187865-dc001,cloudid_20160802_031500.nc,4,run_idfeature,,,5573.975239013512,0.5321931306306307,37352.01208620102,7.786303465,1595.6648011944053,0.5321931306306307,6023.487002258555,0.2701653279921847
0,1,1294.3829787234042,0.17405319213867188,48,48,0.016292302,[4],,,10.683155280246577,1,141,run_tracksingle,187865-dc001,track_20160801_081500.nc,2,,,,1526.0844081542905,0.088015293,2257.202946622529,0.088015293,2769.251202713834,0.088015293,6072.066718,0.088015293
1,1,574.9054054054054,0.5680103302001953,48,48,0.054970879,[4],,,10.332931554545368,1,1036,run_trackstats,187865-dc001,cloudid_20160801_071500.nc,4,run_idfeature,,,5573.975239013512,0.5321931306306307,37352.01208620102,7.786303465,1595.6648011944053,0.5321931306306307,6023.487002258555,0.2701653279921847
1,1,574.9054054054054,0.5680103302001953,48,48,0.054970879,[4],,,10.332931554545368,1,1036,run_trackstats,187865-dc001,cloudid_20160801_101500.nc,4,run_idfeature,,,5573.975239013512,0.5321931306306307,37352.01208620102,7.786303465,1595.6648011944053,0.5321931306306307,6023.487002258555,0.2701653279921847
1,1,574.9054054054054,0.5680103302001953,48,48,0.054970879,[4],,,10.332931554545368,1,1036,run_trackstats,187865-dc001,cloudid_20160801_081500.nc,4,run_idfeature,,,5573.975239013512,0.5321931306306307,37352.01208620102,7.786303465,1595.6648011944053,0.5321931306306307,6023.487002258555,0.2701653279921847
1,1,580.5019305019305,0.5735397338867188,48,48,0.129036208,[4],,,4.444796873500178,1,1036,run_trackstats,168697-dc004,cloudid_20160801_181500.nc,4,run_idfeature,,,5591.013106034168,0.5380228442728442,37362.90252452563,7.786303465,1599.6154665918411,0.5380228442728442,6023.865206156304,0.2701653279921847
1,1,580.5019305019305,0.5735397338867188,48,48,0.129036208,[4],,,4.444796873500178,1,1036,run_trackstats,168697-dc004,cloudid_20160801_171500.nc,4,run_idfeature,,,5591.013106034168,0.5380228442728442,37362.90252452563,7.786303465,1599.6154665918411,0.5380228442728442,6023.865206156304,0.2701653279921847
0,1,1293.5177304964539,0.1739368438720703,48,48,0.012860484,[4],,,13.524906517676186,1,141,run_tracksingle,168697-dc004,track_20160801_191500.nc,2,,,,1526.045229884899,0.087733636,2257.141075602745,0.087733636,2769.212840182598,0.087733636,6072.008273414516,0.087733636
1,1,580.5019305019305,0.5735397338867188,48,48,0.129036208,[4],,,4.444796873500178,1,1036,run_trackstats,168697-dc004,cloudid_20160801_191500.nc,4,run_idfeature,,,5591.013106034168,0.5380228442728442,37362.90252452563,7.786303465,1599.6154665918411,0.5380228442728442,6023.865206156304,0.2701653279921847
1,1,580.5019305019305,0.5735397338867188,48,48,0.129036208,[4],,,4.444796873500178,1,1036,run_trackstats,168697-dc004,cloudid_20160802_101500.nc,4,run_idfeature,,,5591.013106034168,0.5380228442728442,37362.90252452563,7.786303465,1599.6154665918411,0.5380228442728442,6023.865206156304,0.2701653279921847
0,1,1300.3900709219859,0.17486095428466797,48,48,0.043308345,[4],,,4.037581077842342,1,141,run_tracksingle,189218-dc003,track_20160801_161500.nc,2,,,,1526.3564081065401,0.089970726,2257.632493784474,0.089970726,2769.5175393036425,0.089970726,6072.472475059098,0.089970726
1,1,528.8745562130177,0.8523921966552734,48,48,0.090035026,[4],,,9.467339928965794,1,1690,run_trackstats,189218-dc003,cloudid_20160801_141500.nc,4,run_idfeature,,,5433.847830269075,0.48424432938856016,37262.22324484997,7.786303465,1563.1727836649459,0.48424432938856016,6020.388670680837,0.2701653279921847
1,1,528.8745562130177,0.8523921966552734,48,48,0.090035026,[4],,,9.467339928965794,1,1690,run_trackstats,189218-dc003,cloudid_20160802_101500.nc,4,run_idfeature,,,5433.847830269075,0.48424432938856016,37262.22324484997,7.786303465,1563.1727836649459,0.48424432938856016,6020.388670680837,0.2701653279921847
1,1,528.8745562130177,0.8523921966552734,48,48,0.090035026,[4],,,9.467339928965794,1,1690,run_trackstats,189218-dc003,cloudid_20160801_151500.nc,4,run_idfeature,,,5433.847830269075,0.48424432938856016,37262.22324484997,7.786303465,1563.1727836649459,0.48424432938856016,6020.388670680837,0.2701653279921847
1,1,528.8745562130177,0.8523921966552734,48,48,0.090035026,[4],,,9.467339928965794,1,1690,run_trackstats,189218-dc003,cloudid_20160802_041500.nc,4,run_idfeature,,,5433.847830269075,0.48424432938856016,37262.22324484997,7.786303465,1563.1727836649459,0.48424432938856016,6020.388670680837,0.2701653279921847
1,1,528.8745562130177,0.8523921966552734,48,48,0.090035026,[4],,,9.467339928965794,1,1690,run_trackstats,189218-dc003,cloudid_20160801_161500.nc,4,run_idfeature,,,5433.847830269075,0.48424432938856016,37262.22324484997,7.786303465,1563.1727836649459,0.48424432938856016,6020.388670680837,0.2701653279921847
1,1,528.8745562130177,0.8523921966552734,48,48,0.090035026,[4],,,9.467339928965794,1,1690,run_trackstats,189218-dc003,cloudid_20160801_071500.nc,4,run_idfeature,,,5433.847830269075,0.48424432938856016,37262.22324484997,7.786303465,1563.1727836649459,0.48424432938856016,6020.388670680837,0.2701653279921847
0,1,1190.0283687943263,0.1600208282470703,48,48,0.040788583,[4],,,3.9231769401518632,1,141,run_tracksingle,187861-dc001,track_20160801_041500.nc,2,,,,1521.359251959008,0.054045693,2249.7408959249447,0.054045693,2764.6244298892275,0.054045693,6065.017942766698,0.054045693
1,1,460.46153846153845,0.48523902893066406,48,48,0.066869358,[4],,,7.256522919371591,1,1105,run_trackstats,187861-dc001,cloudid_20160801_031500.nc,4,run_idfeature,,,5225.566969024344,0.4129807692307692,37129.292641004286,7.786303465,1514.8774393396404,0.4129807692307692,6015.754210332791,0.2701653279921847
1,1,460.46153846153845,0.48523902893066406,48,48,0.066869358,[4],,,7.256522919371591,1,1105,run_trackstats,187861-dc001,cloudid_20160802_181500.nc,4,run_idfeature,,,5225.566969024344,0.4129807692307692,37129.292641004286,7.786303465,1514.8774393396404,0.4129807692307692,6015.754210332791,0.2701653279921847
1,1,460.46153846153845,0.48523902893066406,48,48,0.066869358,[4],,,7.256522919371591,1,1105,run_trackstats,187861-dc001,cloudid_20160801_071500.nc,4,run_idfeature,,,5225.566969024344,0.4129807692307692,37129.292641004286,7.786303465,1514.8774393396404,0.4129807692307692,6015.754210332791,0.2701653279921847
1,1,460.46153846153845,0.48523902893066406,48,48,0.066869358,[4],,,7.256522919371591,1,1105,run_trackstats,187861-dc001,cloudid_20160801_061500.nc,4,run_idfeature,,,5225.566969024344,0.4129807692307692,37129.292641004286,7.786303465,1514.8774393396404,0.4129807692307692,6015.754210332791,0.2701653279921847
1,1,460.46153846153845,0.48523902893066406,48,48,0.066869358,[4],,,7.256522919371591,1,1105,run_trackstats,187861-dc001,cloudid_20160801_041500.nc,4,run_idfeature,,,5225.566969024344,0.4129807692307692,37129.292641004286,7.786303465,1514.8774393396404,0.4129807692307692,6015.754210332791,0.2701653279921847
1,1,591.2992776057791,0.5464258193969727,48,48,0.101293768,[4],,,5.394466315015279,1,969,run_trackstats,168699-dc004,cloudid_20160801_221500.nc,4,run_idfeature,,,5623.883337680691,0.5492700808393532,37383.93814,7.786303465,1607.2372585031928,0.5492700808393532,6024.593457641611,0.2701653279921847
1,1,591.2992776057791,0.5464258193969727,48,48,0.101293768,[4],,,5.394466315015279,1,969,run_trackstats,168699-dc004,cloudid_20160802_071500.nc,4,run_idfeature,,,5623.883337680691,0.5492700808393532,37383.93814,7.786303465,1607.2372585031928,0.5492700808393532,6024.593457641611,0.2701653279921847
0,1,1297.276595744681,0.17444229125976562,48,48,0.008649766,[4],,,20.167284439806306,1,141,run_tracksingle,168699-dc004,track_20160801_221500.nc,2,,,,1526.2154305634026,0.088957225,2257.409859541152,0.088957225,2769.3794970805893,0.088957225,6072.262171114855,0.088957225
1,1,591.2992776057791,0.5464258193969727,48,48,0.101293768,[4],,,5.394466315015279,1,969,run_trackstats,168699-dc004,cloudid_20160801_211500.nc,4,run_idfeature,,,5623.883337680691,0.5492700808393532,37383.93814,7.786303465,1607.2372585031928,0.5492700808393532,6024.593457641611,0.2701653279921847
1,1,526.2865065,0.8145933151245117,48,48,0.182159974,[4],,,4.4718567819103425,1,1623,run_trackstats,168701-dc004,cloudid_20160801_061500.nc,4,run_idfeature,,,5425.968080019311,0.4815484442390635,37257.21017207707,7.786303465,1561.3456504773026,0.4815484442390635,6020.212454361922,0.2701653279921847
0,1,1260.9290780141844,0.1695547103881836,48,48,0.013048865,[4],,,12.993828228599469,1,141,run_tracksingle,168701-dc004,track_20160801_061500.nc,2,,,,1524.569622,0.077125351,2254.810769570707,0.077125351,2767.767956321713,0.077125351,6069.8070282578055,0.077125351
1,1,526.2865065,0.8145933151245117,48,48,0.182159974,[4],,,4.4718567819103425,1,1623,run_trackstats,168701-dc004,cloudid_20160801_051500.nc,4,run_idfeature,,,5425.968080019311,0.4815484442390635,37257.21017207707,7.786303465,1561.3456504773026,0.4815484442390635,6020.212454361922,0.2701653279921847
1,1,526.2865065,0.8145933151245117,48,48,0.182159974,[4],,,4.4718567819103425,1,1623,run_trackstats,168701-dc004,cloudid_20160802_031500.nc,4,run_idfeature,,,5425.968080019311,0.4815484442390635,37257.21017207707,7.786303465,1561.3456504773026,0.4815484442390635,6020.212454361922,0.2701653279921847
1,1,526.2865065,0.8145933151245117,48,48,0.182159974,[4],,,4.4718567819103425,1,1623,run_trackstats,168701-dc004,cloudid_20160801_211500.nc,4,run_idfeature,,,5425.968080019311,0.4815484442390635,37257.21017207707,7.786303465,1561.3456504773026,0.4815484442390635,6020.212454361922,0.2701653279921847
1,1,526.2865065,0.8145933151245117,48,48,0.182159974,[4],,,4.4718567819103425,1,1623,run_trackstats,168701-dc004,cloudid_20160801_171500.nc,4,run_idfeature,,,5425.968080019311,0.4815484442390635,37257.21017207707,7.786303465,1561.3456504773026,0.4815484442390635,6020.212454361922,0.2701653279921847
1,1,576.0126926563917,0.6059093475341797,48,48,0.094500663,[4],,,6.411694143713888,1,1103,run_trackstats,103223-dc002,cloudid_20160801_201500.nc,4,run_idfeature,,,5577.347041911215,0.5333465548504079,37354.14267684225,7.786303465,1596.4466519579842,0.5333465548504079,6023.563209657559,0.2701653279921847
1,1,576.0126926563917,0.6059093475341797,48,48,0.094500663,[4],,,6.411694143713888,1,1103,run_trackstats,103223-dc002,cloudid_20160802_201500.nc,4,run_idfeature,,,5577.347041911215,0.5333465548504079,37354.14267684225,7.786303465,1596.4466519579842,0.5333465548504079,6023.563209657559,0.2701653279921847
1,1,576.0126926563917,0.6059093475341797,48,48,0.094500663,[4],,,6.411694143713888,1,1103,run_trackstats,103223-dc002,cloudid_20160801_161500.nc,4,run_idfeature,,,5577.347041911215,0.5333465548504079,37354.14267684225,7.786303465,1596.4466519579842,0.5333465548504079,6023.563209657559,0.2701653279921847
1,1,576.0126926563917,0.6059093475341797,48,48,0.094500663,[4],,,6.411694143713888,1,1103,run_trackstats,103223-dc002,cloudid_20160801_191500.nc,4,run_idfeature,,,5577.347041911215,0.5333465548504079,37354.14267684225,7.786303465,1596.4466519579842,0.5333465548504079,6023.563209657559,0.2701653279921847
1,1,576.0126926563917,0.6059093475341797,48,48,0.094500663,[4],,,6.411694143713888,1,1103,run_trackstats,103223-dc002,cloudid_20160802_091500.nc,4,run_idfeature,,,5577.347041911215,0.5333465548504079,37354.14267684225,7.786303465,1596.4466519579842,0.5333465548504079,6023.563209657559,0.2701653279921847
0,1,1299.4184397163122,0.1747303009033203,48,48,0.039244077,[4],,,4.452399298455161,1,141,run_tracksingle,103223-dc002,track_20160801_201500.nc,2,,,,1526.312412836814,0.08965444,2257.563015672093,0.08965444,2769.4744600677463,0.08965444,6072.406844898822,0.08965444
1,1,589.6398348813209,0.5448923110961914,48,48,0.103074333,[4],,,5.286401524385235,1,969,run_trackstats,168694-dc004,cloudid_20160802_041500.nc,4,run_idfeature,,,5618.831390119643,0.5475414946680426,37380.70891585271,7.786303465,1606.0658352372225,0.5475414946680426,6024.481319222546,0.2701653279921847
0,1,1272.3829787234042,0.1710948944091797,48,48,0.011539008,[4],,,14.827521950689322,1,141,run_tracksingle,168694-dc004,track_20160802_081500.nc,2,,,,1525.0882524850117,0.080853834,2255.629799873589,0.080853834,2768.275788,0.080853834,6070.580697665441,0.080853834
1,1,589.6398348813209,0.5448923110961914,48,48,0.103074333,[4],,,5.286401524385235,1,969,run_trackstats,168694-dc004,cloudid_20160802_081500.nc,4,run_idfeature,,,5618.831390119643,0.5475414946680426,37380.70891585271,7.786303465,1606.0658352372225,0.5475414946680426,6024.481319222546,0.2701653279921847
1,1,589.6398348813209,0.5448923110961914,48,48,0.103074333,[4],,,5.286401524385235,1,969,run_trackstats,168694-dc004,cloudid_20160802_071500.nc,4,run_idfeature,,,5618.831390119643,0.5475414946680426,37380.70891585271,7.786303465,1606.0658352372225,0.5475414946680426,6024.481319222546,0.2701653279921847
1,1,493.53399818676337,0.5191497802734375,48,48,0.076483924,[4],,,6.787698030156475,1,1103,run_trackstats,187863-dc001,cloudid_20160801_191500.nc,4,run_idfeature,,,5326.2516464540095,0.4474312481112118,37193.64847769804,7.786303465,1538.223758309397,0.4474312481112118,6017.989238652972,0.2701653279921847
1,1,493.53399818676337,0.5191497802734375,48,48,0.076483924,[4],,,6.787698030156475,1,1103,run_trackstats,187863-dc001,cloudid_20160801_111500.nc,4,run_idfeature,,,5326.2516464540095,0.4474312481112118,37193.64847769804,7.786303465,1538.223758309397,0.4474312481112118,6017.989238652972,0.2701653279921847
0,1,1296.1063829787233,0.1742849349975586,48,48,0.012086851,[4],,,14.419383096354759,1,141,run_tracksingle,187863-dc001,track_20160801_121500.nc,2,,,,1526.1624435597175,0.088576297,2257.326181522591,0.088576297,2769.327613329328,0.088576297,6072.183127491164,0.088576297
1,1,493.53399818676337,0.5191497802734375,48,48,0.076483924,[4],,,6.787698030156475,1,1103,run_trackstats,187863-dc001,cloudid_20160801_121500.nc,4,run_idfeature,,,5326.2516464540095,0.4474312481112118,37193.64847769804,7.786303465,1538.223758309397,0.4474312481112118,6017.989238652972,0.2701653279921847
1,1,493.53399818676337,0.5191497802734375,48,48,0.076483924,[4],,,6.787698030156475,1,1103,run_trackstats,187863-dc001,cloudid_20160801_171500.nc,4,run_idfeature,,,5326.2516464540095,0.4474312481112118,37193.64847769804,7.786303465,1538.223758309397,0.4474312481112118,6017.989238652972,0.2701653279921847
1,1,493.53399818676337,0.5191497802734375,48,48,0.076483924,[4],,,6.787698030156475,1,1103,run_trackstats,187863-dc001,cloudid_20160801_061500.nc,4,run_idfeature,,,5326.2516464540095,0.4474312481112118,37193.64847769804,7.786303465,1538.223758309397,0.4474312481112118,6017.989238652972,0.2701653279921847
