operation,randomOffset,transferSize,aggregateFilesizeMB,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d12-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d13-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d14-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d15-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d16-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d17-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
1,0,5254.535593220339,1.4782791137695312,,,0.096108918,,,,15.38128973,1,295,siftSTFByMisfit,144343-dc062,d18-xt-_ldsp.lht_iter_g1.stf,2,sG1IterDecon
0,0,639636,1.2200088500976562,,,6.28e-06,,,,194268.92517478604,1,2,sG1IterDecon,144344-dc062,decon.out,1,
0,0,52568,0.1002655029296875,,,0.00032542,,,,308.1110654836442,1,2,sG1IterDecon,144546-dc062,decon.out,1,
0,0,40372,0.077003479,,,8.131e-06,,,,9470.357767,1,2,sG1IterDecon,145165-dc062,decon.out,1,
0,0,86018,0.16406631469726562,,,7.99e-06,,,,20533.956783137124,1,2,sG1IterDecon,144519-dc062,decon.out,1,
0,0,20480,0.0390625,,,7.09e-06,,,,5509.520451339916,1,2,sG1IterDecon,144413-dc062,decon.out,1,
0,0,52040,0.099258423,,,7.731e-06,,,,12839.014726628186,1,2,sG1IterDecon,144440-dc062,decon.out,1,
0,0,106846,0.20379257202148438,,,7.771e-06,,,,26224.75511793648,1,2,sG1IterDecon,144366-dc062,decon.out,1,
0,0,24540,0.046806335,,,0.000472305,,,,99.10192661356274,1,2,sG1IterDecon,144586-dc062,decon.out,1,
0,0,99248,0.189300537,,,0.00029863,,,,633.8965847683589,1,2,sG1IterDecon,145143-dc062,decon.out,1,
0,0,46610,0.08890152,,,0.000408743,,,,217.4997976121686,1,2,sG1IterDecon,145060-dc062,decon.out,1,
0,0,469240,0.8950042724609375,,,7.31e-06,,,,122435.60498781635,1,2,sG1IterDecon,144862-dc062,decon.out,1,
0,0,75728,0.144439697,,,7.73e-06,,,,18685.601198657827,1,2,sG1IterDecon,144368-dc062,decon.out,1,
0,0,524724,1.0008316040039062,,,6.931e-06,,,,144399.30803692198,1,2,sG1IterDecon,144591-dc062,decon.out,1,
0,0,286014,0.5455284118652344,,,7.52e-06,,,,72543.67179058968,1,2,sG1IterDecon,144961-dc062,decon.out,1,
0,0,55262,0.10540390014648438,,,0.000355832,,,,296.21815954294266,1,2,sG1IterDecon,144430-dc062,decon.out,1,
0,0,216222,0.4124107360839844,,,1.073e-05,,,,38435.29693233778,1,2,sG1IterDecon,144594-dc062,decon.out,1,
0,0,307890,0.5872535705566406,,,7.36e-06,,,,79789.88730389139,1,2,sG1IterDecon,144954-dc062,decon.out,1,
0,0,81980,0.15636444091796875,,,0.000566699,,,,275.92150492231104,1,2,sG1IterDecon,144401-dc062,decon.out,1,
0,0,58092,0.11080169677734375,,,7.61e-06,,,,14560.012717127956,1,2,sG1IterDecon,144928-dc062,decon.out,1,
0,0,50772,0.096839905,,,0.000211387,,,,458.11665232562194,1,2,sG1IterDecon,144425-dc062,decon.out,1,
0,0,176132,0.33594512939453125,,,0.000382832,,,,877.5262501424418,1,2,sG1IterDecon,145082-dc062,decon.out,1,
0,0,195608,0.3730926513671875,,,6.531e-06,,,,57126.42035939175,1,2,sG1IterDecon,144364-dc062,decon.out,1,
0,0,65876,0.12564849853515625,,,0.000274969,,,,456.9551423438869,1,2,sG1IterDecon,144776-dc062,decon.out,1,
0,0,58246,0.11109542846679688,,,0.000136015,,,,816.7880635723772,1,2,sG1IterDecon,144799-dc062,decon.out,1,
0,0,97702,0.18635177612304688,,,0.000500857,,,,372.0658314110552,1,2,sG1IterDecon,144626-dc062,decon.out,1,
0,0,79172,0.15100860595703125,,,6.34e-06,,,,23818.39210678726,1,2,sG1IterDecon,145138-dc062,decon.out,1,
0,0,399658,0.7622871398925781,,,0.000379632,,,,2007.963343165429,1,2,sG1IterDecon,144429-dc062,decon.out,1,
0,0,77834,0.14845657348632812,,,7.64e-06,,,,19431.48867622096,1,2,sG1IterDecon,144369-dc062,decon.out,1,
0,0,844822,1.6113700866699219,,,1.3591e-05,,,,118561.55446029885,1,2,sG1IterDecon,144399-dc062,decon.out,1,
0,0,510822,0.9743156433105469,,,0.000509067,,,,1913.9241854422835,1,2,sG1IterDecon,144836-dc062,decon.out,1,
0,0,292912,0.558685303,,,0.000268199,,,,2083.099872610916,1,2,sG1IterDecon,144827-dc062,decon.out,1,
0,0,377406,0.7198448181152344,,,7.841e-06,,,,91805.23123520397,1,2,sG1IterDecon,145189-dc062,decon.out,1,
0,0,222616,0.4246063232421875,,,5.89e-06,,,,72089.35878475169,1,2,sG1IterDecon,145236-dc062,decon.out,1,
0,0,222004,0.42343902587890625,,,8.371e-06,,,,50584.04323006884,1,2,sG1IterDecon,144463-dc062,decon.out,1,
0,0,579370,1.1050605773925781,,,7.58e-06,,,,145786.35585654064,1,2,sG1IterDecon,144416-dc062,decon.out,1,
0,0,46986,0.089618683,,,0.000338771,,,,264.5405978118792,1,2,sG1IterDecon,144585-dc062,decon.out,1,
0,0,514370,0.9810829162597656,,,1.2361e-05,,,,79369.21901624186,1,2,sG1IterDecon,144910-dc062,decon.out,1,
0,0,56022,0.10685348510742188,,,0.000385303,,,,277.32326275015214,1,2,sG1IterDecon,144356-dc062,decon.out,1,
0,0,188318,0.3591880798339844,,,0.000348422,,,,1030.8995408842852,1,2,sG1IterDecon,144426-dc062,decon.out,1,
0,0,120152,0.2291717529296875,,,6.79e-06,,,,33751.36272896723,1,2,sG1IterDecon,144813-dc062,decon.out,1,
0,0,58386,0.11136245727539062,,,0.000342601,,,,325.0500064955754,1,2,sG1IterDecon,144479-dc062,decon.out,1,
0,0,15744,0.030029297,,,0.000336731,,,,89.17889019721974,1,2,sG1IterDecon,144434-dc062,decon.out,1,
0,0,107020,0.20412445068359375,,,0.000457665,,,,446.01280561894345,1,2,sG1IterDecon,144801-dc062,decon.out,1,
0,0,144054,0.2747611999511719,,,6.35e-06,,,,43269.48030727116,1,2,sG1IterDecon,145010-dc062,decon.out,1,
0,0,90974,0.17351913452148438,,,0.000367742,,,,471.85019530400217,1,2,sG1IterDecon,145032-dc062,decon.out,1,
0,0,274130,0.5228614807128906,,,6.861e-06,,,,76207.76573573686,1,2,sG1IterDecon,144482-dc062,decon.out,1,
0,0,14612,0.027870178,,,0.000504367,,,,55.25773538446458,1,2,sG1IterDecon,144360-dc062,decon.out,1,
0,0,550128,1.049285888671875,,,5.611e-06,,,,187005.1485781278,1,2,sG1IterDecon,144534-dc062,decon.out,1,
0,0,66004,0.12589263916015625,,,5.57e-06,,,,22601.91008261333,1,2,sG1IterDecon,144545-dc062,decon.out,1,
0,0,174550,0.3329277038574219,,,7.22e-06,,,,46111.87034036314,1,2,sG1IterDecon,145162-dc062,decon.out,1,
0,0,54820,0.10456085205078125,,,0.000213137,,,,490.5804813372678,1,2,sG1IterDecon,144353-dc062,decon.out,1,
0,0,472686,0.9015769958496094,,,5.49e-06,,,,164221.67501814378,1,2,sG1IterDecon,144355-dc062,decon.out,1,
0,0,19454,0.037105560302734375,,,9.12e-06,,,,4068.5921384577164,1,2,sG1IterDecon,144418-dc062,decon.out,1,
0,0,88532,0.16886138916015625,,,0.000330931,,,,510.26162299741105,1,2,sG1IterDecon,144988-dc062,decon.out,1,
0,0,59442,0.11337661743164062,,,6.06e-06,,,,18709.012777498454,1,2,sG1IterDecon,144795-dc062,decon.out,1,
0,0,64468,0.12296295166015625,,,7.68e-06,,,,16010.80099741618,1,2,sG1IterDecon,144443-dc062,decon.out,1,
0,0,29780,0.056800842,,,6.71e-06,,,,8465.103172154433,1,2,sG1IterDecon,144431-dc062,decon.out,1,
0,0,132956,0.25359344482421875,,,8.05e-06,,,,31502.29128251165,1,2,sG1IterDecon,144529-dc062,decon.out,1,
0,0,447546,0.8536262512207031,,,5.56e-06,,,,153529.90129868762,1,2,sG1IterDecon,144350-dc062,decon.out,1,
0,0,70948,0.13532257080078125,,,6.99e-06,,,,19359.452188952968,1,2,sG1IterDecon,144570-dc062,decon.out,1,
0,0,18350,0.034999847412109375,,,6.141e-06,,,,5699.372644863926,1,2,sG1IterDecon,144804-dc062,decon.out,1,
0,0,120294,0.22944259643554688,,,6.661e-06,,,,34445.66828,1,2,sG1IterDecon,144890-dc062,decon.out,1,
0,0,86492,0.16497039794921875,,,5.81e-06,,,,28394.21651449548,1,2,sG1IterDecon,144439-dc062,decon.out,1,
0,0,33312,0.063537598,,,0.000335871,,,,189.17262179899424,1,2,sG1IterDecon,144376-dc062,decon.out,1,
0,0,27988,0.053382874,,,6.21e-06,,,,8596.275931587157,1,2,sG1IterDecon,144419-dc062,decon.out,1,
0,0,379074,0.7230262756347656,,,7.491e-06,,,,96519.32660990063,1,2,sG1IterDecon,144852-dc062,decon.out,1,
0,0,66004,0.12589263916015625,,,0.000422503,,,,297.96862782076397,1,2,sG1IterDecon,144924-dc062,decon.out,1,
0,0,58708,0.11197662353515625,,,5.56e-06,,,,20139.680491934578,1,2,sG1IterDecon,144537-dc062,decon.out,1,
0,0,151740,0.28942108154296875,,,6.89e-06,,,,42005.962488094156,1,2,sG1IterDecon,145180-dc062,decon.out,1,
0,0,65620,0.12516021728515625,,,7.71e-06,,,,16233.491217270588,1,2,sG1IterDecon,144417-dc062,decon.out,1,
0,0,142838,0.2724418640136719,,,6.27e-06,,,,43451.65295273873,1,2,sG1IterDecon,144688-dc062,decon.out,1,
0,0,51410,0.098056793,,,7.461e-06,,,,13142.580513723446,1,2,sG1IterDecon,144891-dc062,decon.out,1,
0,0,104696,0.1996917724609375,,,0.00028536,,,,699.7889419012388,1,2,sG1IterDecon,144528-dc062,decon.out,1,
0,0,470452,0.8973159790039062,,,7.05e-06,,,,127278.86227005762,1,2,sG1IterDecon,144380-dc062,decon.out,1,
0,0,34470,0.065746307,,,0.000533057,,,,123.33823094537146,1,2,sG1IterDecon,145104-dc062,decon.out,1,
0,0,745310,1.4215660095214844,,,1.052e-05,,,,135129.84881382933,1,2,sG1IterDecon,144464-dc062,decon.out,1,
0,0,28326,0.054027557373046875,,,6.96e-06,,,,7762.580082334321,1,2,sG1IterDecon,144552-dc062,decon.out,1,
0,0,84122,0.16044998168945312,,,7.15e-06,,,,22440.556879643795,1,2,sG1IterDecon,144839-dc062,decon.out,1,
0,0,26686,0.050899505615234375,,,5.07e-06,,,,10039.350219967333,1,2,sG1IterDecon,144884-dc062,decon.out,1,
0,0,348556,0.6648178100585938,,,6.54e-06,,,,101654.09939733849,1,2,sG1IterDecon,145148-dc062,decon.out,1,
0,0,166904,0.3183441162109375,,,7.821e-06,,,,40703.76118283308,1,2,sG1IterDecon,144405-dc062,decon.out,1,
0,0,132092,0.25194549560546875,,,7.011e-06,,,,35935.743204317325,1,2,sG1IterDecon,144916-dc062,decon.out,1,
0,0,35172,0.067085266,,,6.62e-06,,,,10133.725998985083,1,2,sG1IterDecon,144596-dc062,decon.out,1,
0,0,278718,0.5316123962402344,,,7.361e-06,,,,72220.13262331672,1,2,sG1IterDecon,144501-dc062,decon.out,1,
1,0,1629.732770745429,1.1050605773925781,,,0.123961243,,,,8.914565155,1,711,sG1IterDecon,144416-dc062,egf-143a-ta-_ldsp.lht,1,initial_data
1,0,1694.215053763441,0.9015769958496094,,,0.092182498,,,,9.780348931850483,1,558,sG1IterDecon,144355-dc062,egf-148a-ta-_ldsp.lht,1,initial_data
1,0,1776.7666666666667,1.2200088500976562,,,0.195620157,,,,6.236621362581037,1,720,sG1IterDecon,144344-dc062,egf-155a-ta-_ldsp.lht,1,initial_data
1,0,1287.1433172302739,0.7622871398925781,,,0.108107042,,,,7.051225579667402,1,621,sG1IterDecon,144429-dc062,egf-a12-xd-_ldsp.lht,1,initial_data
1,0,1290.9481481481482,0.6648178100585938,,,0.175091687,,,,3.796969584618793,1,540,sG1IterDecon,145148-dc062,egf-a13-xd-_ldsp.lht,1,initial_data
1,0,1286.8491228070175,1.049285888671875,,,0.269070323,,,,3.899671569026492,1,855,sG1IterDecon,144534-dc062,egf-a23-xd-_ldsp.lht,1,initial_data
1,0,1290.2769230769231,0.7198448181152344,,,0.101292833,,,,7.106572072233722,1,585,sG1IterDecon,145189-dc062,egf-a24-xd-_ldsp.lht,1,initial_data
1,0,1289.9545454545455,0.9743156433105469,,,0.145611334,,,,6.691207453058199,1,792,sG1IterDecon,144836-dc062,egf-a30-xd-_ldsp.lht,1,initial_data
1,0,1706.0364842454394,0.9810829162597656,,,0.180480828,,,,5.435939801094915,1,603,sG1IterDecon,144910-dc062,egf-accn-ld-_ldsp.lht,1,initial_data
1,0,829.9555555555555,0.10685348510742188,,,0.029859852,,,,3.578500158253359,1,135,sG1IterDecon,144356-dc062,egf-b001-pb-_ldsp.lht,1,initial_data
1,0,815.3888888888889,0.11197662353515625,,,0.025195575,,,,4.444297204376413,1,144,sG1IterDecon,144537-dc062,egf-b003-pb-_ldsp.lht,1,initial_data
1,0,827.2222222222222,0.056800842,,,0.011200073,,,,5.07147072,1,72,sG1IterDecon,144431-dc062,egf-b004-pb-_ldsp.lht,1,initial_data
1,0,826.031746,0.099258423,,,0.027243033,,,,3.6434424482605334,1,126,sG1IterDecon,144440-dc062,egf-b005-pb-_ldsp.lht,1,initial_data
1,0,847.1746031746031,0.050899505615234375,,,0.012998474,,,,3.9158062411968033,1,63,sG1IterDecon,144884-dc062,egf-b006-pb-_ldsp.lht,1,initial_data
1,0,812.1481481481482,0.10456085205078125,,,0.021851371,,,,4.785093441083456,1,135,sG1IterDecon,144353-dc062,egf-b009-pb-_ldsp.lht,1,initial_data
1,0,810.9166666666666,0.11136245727539062,,,0.041963558,,,,2.653789683,1,144,sG1IterDecon,144479-dc062,egf-b011-pb-_ldsp.lht,1,initial_data
1,0,770.4795321637426,0.12564849853515625,,,0.029033421,,,,4.327719373309685,1,171,sG1IterDecon,144776-dc062,egf-b012-pb-_ldsp.lht,1,initial_data
1,0,851.1111111111111,0.065746307,,,0.014471763,,,,4.543075185,1,81,sG1IterDecon,145104-dc062,egf-b013-pb-_ldsp.lht,1,initial_data
1,0,829.8011695906433,0.13532257080078125,,,0.040016434,,,,3.381674908883217,1,171,sG1IterDecon,144570-dc062,egf-b014-pb-_ldsp.lht,1,initial_data
1,0,838.6793650793651,0.25194549560546875,,,0.057782053,,,,4.360272481240304,1,315,sG1IterDecon,144916-dc062,egf-b017-pb-_ldsp.lht,1,initial_data
1,0,868.4444444444445,0.067085266,,,0.01438143,,,,4.664714573813678,1,81,sG1IterDecon,144596-dc062,egf-b018-pb-_ldsp.lht,1,initial_data
1,0,848.2735042735043,0.189300537,,,0.060725764,,,,3.117301860695816,1,234,sG1IterDecon,145143-dc062,egf-b019-pb-_ldsp.lht,1,initial_data
1,0,860.6222222222223,0.11080169677734375,,,0.037243378,,,,2.975071079,1,135,sG1IterDecon,144928-dc062,egf-b020-pb-_ldsp.lht,1,initial_data
1,0,910.2222222222222,0.0390625,,,0.006641466,,,,5.8816080666527535,1,45,sG1IterDecon,144413-dc062,egf-b022-pb-_ldsp.lht,1,initial_data
1,0,878.8034188034188,0.098056793,,,0.020804171,,,,4.713323747093341,1,117,sG1IterDecon,144891-dc062,egf-b023-pb-_ldsp.lht,1,initial_data
1,0,908.8888888888889,0.046806335,,,0.012403522,,,,3.773632638311824,1,54,sG1IterDecon,144586-dc062,egf-b024-pb-_ldsp.lht,1,initial_data
1,0,879.3909465020577,0.20379257202148438,,,0.085821493,,,,2.374609959552724,1,243,sG1IterDecon,144366-dc062,egf-b026-pb-_ldsp.lht,1,initial_data
1,0,916.7222222222222,0.12589263916015625,,,0.028942572,,,,4.349739171769401,1,144,sG1IterDecon,144545-dc062,egf-b027-pb-_ldsp.lht,1,initial_data
1,0,916.7222222222222,0.12589263916015625,,,0.029016441,,,,4.338665764011384,1,144,sG1IterDecon,144924-dc062,egf-b028-pb-_ldsp.lht,1,initial_data
1,0,1287.352537722908,0.8950042724609375,,,0.17037569,,,,5.253121924031166,1,729,sG1IterDecon,144862-dc062,egf-b02-xd-_ldsp.lht,1,initial_data
1,0,941.6161616161617,0.08890152,,,0.026330544,,,,3.376364718305502,1,99,sG1IterDecon,145060-dc062,egf-b031-pb-_ldsp.lht,1,initial_data
1,0,940.2222222222222,0.096839905,,,0.017440204,,,,5.5526818829158335,1,108,sG1IterDecon,144425-dc062,egf-b032-pb-_ldsp.lht,1,initial_data
1,0,1019.4444444444445,0.034999847412109375,,,0.008071854,,,,4.336035737528129,1,36,sG1IterDecon,144804-dc062,egf-b035-pb-_ldsp.lht,1,initial_data
1,0,961.0222222222222,0.16497039794921875,,,0.030639959,,,,5.384158573750661,1,180,sG1IterDecon,144439-dc062,egf-b036-pb-_ldsp.lht,1,initial_data
1,0,991.9305555555555,0.2724418640136719,,,0.049821001,,,,5.4684140933593826,1,288,sG1IterDecon,144688-dc062,egf-b039-pb-_ldsp.lht,1,initial_data
1,0,995.6581196581196,0.11109542846679688,,,0.016626069,,,,6.682002129715501,1,117,sG1IterDecon,144799-dc062,egf-b040-pb-_ldsp.lht,1,initial_data
1,0,1010.8222222222222,0.17351913452148438,,,0.028971695,,,,5.9892641601219525,1,180,sG1IterDecon,145032-dc062,egf-b045-pb-_ldsp.lht,1,initial_data
1,0,1003.6011396011396,0.33594512939453125,,,0.110963912,,,,3.0275169948454166,1,351,sG1IterDecon,145082-dc062,egf-b046-pb-_ldsp.lht,1,initial_data
1,0,1017.437908496732,0.14845657348632812,,,0.024702363,,,,6.009812643686279,1,153,sG1IterDecon,144369-dc062,egf-b047-pb-_ldsp.lht,1,initial_data
1,0,1010.8940568475452,0.3730926513671875,,,0.072952035,,,,5.114218559731576,1,387,sG1IterDecon,144364-dc062,egf-b049-pb-_ldsp.lht,1,initial_data
1,0,1099.6339869281046,0.16044998168945312,,,0.025904512,,,,6.193900957850629,1,153,sG1IterDecon,144839-dc062,egf-b054-pb-_ldsp.lht,1,initial_data
1,0,1131.039039039039,0.3591880798339844,,,0.080229383,,,,4.477014111326076,1,333,sG1IterDecon,144426-dc062,egf-b058-pb-_ldsp.lht,1,initial_data
1,0,1142.7134502923977,0.18635177612304688,,,0.049104762,,,,3.794983796541909,1,171,sG1IterDecon,144626-dc062,egf-b066-pb-_ldsp.lht,1,initial_data
1,0,1193.851851851852,0.12296295166015625,,,0.026780534,,,,4.591504846772519,1,108,sG1IterDecon,144443-dc062,egf-b075-pb-_ldsp.lht,1,initial_data
1,0,1258.9333333333334,0.054027557373046875,,,0.007473583,,,,7.229137265625721,1,45,sG1IterDecon,144552-dc062,egf-b078-pb-_ldsp.lht,1,initial_data
1,0,1175.4208754208755,0.3329277038574219,,,0.048029042,,,,6.931799802657356,1,297,sG1IterDecon,145162-dc062,egf-b079-pb-_ldsp.lht,1,initial_data
1,0,1272.952380952381,0.22944259643554688,,,0.027583895,,,,8.317991220440293,1,189,sG1IterDecon,144890-dc062,egf-b081-pb-_ldsp.lht,1,initial_data
1,0,1264.980056980057,0.42343902587890625,,,0.062006809,,,,6.828911739014117,1,351,sG1IterDecon,144463-dc062,egf-b082-pb-_ldsp.lht,1,initial_data
1,0,1264.0272108843537,0.5316123962402344,,,0.120016606,,,,4.429490334364516,1,441,sG1IterDecon,144501-dc062,egf-b086-pb-_ldsp.lht,1,initial_data
1,0,1267.037037037037,0.5872535705566406,,,0.109180146,,,,5.378757879263512,1,486,sG1IterDecon,144954-dc062,egf-b088-pb-_ldsp.lht,1,initial_data
1,0,1264.4561403508771,0.4124107360839844,,,0.054996097,,,,7.49890917,1,342,sG1IterDecon,144594-dc062,egf-b093-pb-_ldsp.lht,1,initial_data
1,0,880.6222222222223,0.11337661743164062,,,0.025228253,,,,4.494033630931188,1,135,sG1IterDecon,144795-dc062,egf-b201-pb-_ldsp.lht,1,initial_data
1,0,879.6888888888889,0.15100860595703125,,,0.027072539,,,,5.577925511790056,1,180,sG1IterDecon,145138-dc062,egf-b203-pb-_ldsp.lht,1,initial_data
1,0,897.1555555555556,0.077003479,,,0.017077856,,,,4.508966406784684,1,90,sG1IterDecon,145165-dc062,egf-b204-pb-_ldsp.lht,1,initial_data
1,0,1067.0746812386158,0.558685303,,,0.097800232,,,,5.712515106655115,1,549,sG1IterDecon,144827-dc062,egf-b206-pb-_ldsp.lht,1,initial_data
1,0,1069.405017921147,0.8536262512207031,,,0.151619172,,,,5.6300680181837635,1,837,sG1IterDecon,144350-dc062,egf-b208-pb-_ldsp.lht,1,initial_data
1,0,1181.831111111111,0.25359344482421875,,,0.052303923,,,,4.848459355987862,1,225,sG1IterDecon,144529-dc062,egf-b901-pb-_ldsp.lht,1,initial_data
1,0,1215.1851851851852,0.12516021728515625,,,0.015114751,,,,8.280666832365036,1,108,sG1IterDecon,144417-dc062,egf-b916-pb-_ldsp.lht,1,initial_data
1,0,1229.611111111111,0.16886138916015625,,,0.037175707,,,,4.542250915635747,1,144,sG1IterDecon,144988-dc062,egf-b917-pb-_ldsp.lht,1,initial_data
1,0,1196.4444444444443,0.3183441162109375,,,0.05943662,,,,5.356026574373467,1,279,sG1IterDecon,144405-dc062,egf-b918-pb-_ldsp.lht,1,initial_data
1,0,1199.2201257861636,0.5455284118652344,,,0.090382954,,,,6.035744437665031,1,477,sG1IterDecon,144961-dc062,egf-b921-pb-_ldsp.lht,1,initial_data
1,0,803.1794871794872,0.089618683,,,0.021842681,,,,4.102915885706893,1,117,sG1IterDecon,144585-dc062,egf-b926-pb-_ldsp.lht,1,initial_data
1,0,766.3636363636364,0.28942108154296875,,,0.0833392,,,,3.472808492797732,1,396,sG1IterDecon,145180-dc062,egf-b927-pb-_ldsp.lht,1,initial_data
1,0,811.7777777777778,0.027870178,,,0.00609702,,,,4.571114777818713,1,36,sG1IterDecon,144360-dc062,egf-b928-pb-_ldsp.lht,1,initial_data
1,0,1023.3703703703703,0.10540390014648438,,,0.017487156,,,,6.027503851768943,1,108,sG1IterDecon,144430-dc062,egf-b932-pb-_ldsp.lht,1,initial_data
1,0,1080.7777777777778,0.037105560302734375,,,0.008005838,,,,4.634812783213247,1,36,sG1IterDecon,144418-dc062,egf-b933-pb-_ldsp.lht,1,initial_data
1,0,1026.940170940171,0.2291717529296875,,,0.077199466,,,,2.968566556272391,1,234,sG1IterDecon,144813-dc062,egf-b934-pb-_ldsp.lht,1,initial_data
1,0,1011.5555555555555,0.1996917724609375,,,0.051277454,,,,3.894338678767817,1,207,sG1IterDecon,144528-dc062,egf-b935-pb-_ldsp.lht,1,initial_data
1,0,888.5079365079365,0.053382874,,,0.011366742,,,,4.6964093612009705,1,63,sG1IterDecon,144419-dc062,egf-b941-pb-_ldsp.lht,1,initial_data
1,0,831.0917874396135,0.16406631469726562,,,0.051821957,,,,3.165961383844798,1,207,sG1IterDecon,144519-dc062,egf-b943-pb-_ldsp.lht,1,initial_data
1,0,1166.2222222222222,0.030029297,,,0.015560311,,,,1.9298648256451942,1,27,sG1IterDecon,144434-dc062,egf-b944-pb-_ldsp.lht,1,initial_data
1,0,1071.6339869281046,0.15636444091796875,,,0.024377745,,,,6.414229081400628,1,153,sG1IterDecon,144401-dc062,egf-b945-pb-_ldsp.lht,1,initial_data
1,0,1294.4957264957266,0.144439697,,,0.020970321,,,,6.887815273100731,1,117,sG1IterDecon,144368-dc062,egf-b946-pb-_ldsp.lht,1,initial_data
1,0,672.969697,0.063537598,,,0.020240335,,,,3.139157413,1,99,sG1IterDecon,144376-dc062,egf-bbb-cn-_ldsp.lht,1,initial_data
1,0,1238.8039215686274,0.7230262756347656,,,0.095665757,,,,7.557837812695776,1,612,sG1IterDecon,144852-dc062,egf-bbr-ci-_ldsp.lht,1,initial_data
1,0,2085.9802469135802,1.6113700866699219,,,0.183873471,,,,8.763472391674826,1,810,sG1IterDecon,144399-dc062,egf-bbsr-iu-00_ldsp.lht,1,initial_data
1,0,1081.010101010101,0.20412445068359375,,,0.033575055,,,,6.079646055191682,1,198,sG1IterDecon,144801-dc062,egf-bmn-lb-_ldsp.lht,1,initial_data
1,0,1514.3549783549784,1.0008316040039062,,,0.138814056,,,,7.209872204900535,1,693,sG1IterDecon,144591-dc062,egf-ccm-iu-00_ldsp.lht,1,initial_data
1,0,1515.1433172302739,0.8973159790039062,,,0.137847884,,,,6.509465020180551,1,621,sG1IterDecon,144380-dc062,egf-ccm-iu-10_ldsp.lht,1,initial_data
1,0,2855.5938697318006,1.4215660095214844,,,0.091516121,,,,15.53350375855074,1,522,sG1IterDecon,144464-dc062,egf-chm-kn-_ldsp.lht,1,initial_data
1,0,1061.979797979798,0.1002655029296875,,,0.020930582,,,,4.790382939647235,1,99,sG1IterDecon,144546-dc062,egf-d07-xt-_ldsp.lht,1,initial_data
1,0,1032.6451612903227,0.2747611999511719,,,0.074251921,,,,3.7003918046938056,1,279,sG1IterDecon,145010-dc062,egf-d08-xt-_ldsp.lht,1,initial_data
1,0,1009.5963718820861,0.4246063232421875,,,0.120934975,,,,3.5110299831970653,1,441,sG1IterDecon,145236-dc062,egf-d13-xt-_ldsp.lht,1,initial_data
1,0,982.5448028673835,0.5228614807128906,,,0.126795084,,,,4.123673128469954,1,558,sG1IterDecon,144482-dc062,egf-d17-xt-_ldsp.lht,1,initial_data
0,0,59,5.626678466796875e-05,,,6.92e-06,,,,8.131038246816294,1,1,siftSTFByMisfit,144343-dc062,good-fits.tar.gz,2,final_data
1,0,1629.732770745429,1.1050605773925781,,,0.123961243,,,,8.914565155,1,711,sG1IterDecon,144416-dc062,mshock-143a-ta-_ldsp.lht,1,initial_data
1,0,11344,0.032455444,,,0.030221297,,,,1.0739262559094502,1,3,sG1IterDecon,144547-dc062,mshock-146a-ta-_ldsp.lht,1,initial_data
1,0,1694.215053763441,0.9015769958496094,,,0.092182498,,,,9.780348931850483,1,558,sG1IterDecon,144355-dc062,mshock-148a-ta-_ldsp.lht,1,initial_data
1,0,1776.7666666666667,1.2200088500976562,,,0.195620157,,,,6.236621362581037,1,720,sG1IterDecon,144344-dc062,mshock-155a-ta-_ldsp.lht,1,initial_data
1,0,11344,0.032455444,,,0.000768746,,,,42.21868385128183,1,3,sG1IterDecon,144365-dc062,mshock-244a-ta-_ldsp.lht,1,initial_data
1,0,11344,0.032455444,,,0.000345112,,,,94.04322172494001,1,3,sG1IterDecon,144621-dc062,mshock-245a-ta-_ldsp.lht,1,initial_data
1,0,11344,0.032455444,,,0.000563467,,,,57.59954768591151,1,3,sG1IterDecon,144383-dc062,mshock-247a-ta-_ldsp.lht,1,initial_data
1,0,11344,0.032455444,,,0.000636901,,,,50.95838181434399,1,3,sG1IterDecon,144354-dc062,mshock-248a-ta-_ldsp.lht,1,initial_data
1,0,11344,0.032455444,,,0.000319771,,,,101.49589655077384,1,3,sG1IterDecon,144450-dc062,mshock-249a-ta-_ldsp.lht,1,initial_data
